"['g', 0]","['p', 105]","['e', 262]","['y', 856]"
"['c', 0]","['t', 33]","['i', 352]","['k', 528]"
"['c', 0]","['p', 165]","['f', 737]","['y', 765]"
"['a', 0]","['s', 33]","['h', 115]","['z', 582]"
"['d', 0]","['o', 177]","['f', 352]","['y', 902]"
"['g', 0]","['q', 404]","['h', 519]","['y', 657]"
"['a', 0]","['o', 35]","['h', 584]","['n', 737]"
"['r', 0]","['q', 527]","['m', 682]","['j', 836]"
"['a', 0]","['s', 23]","['h', 275]","['x', 873]"
"['c', 0]","['t', 35]","['i', 635]","['k', 721]"
"['c', 0]","['p', 166]","['m', 218]","['x', 629]"
"['l', 0]","['o', 54]","['m', 211]","['z', 254]"
"['g', 0]","['s', 110]","['i', 155]","['z', 198]"
"['l', 0]","['q', 170]","['i', 320]","['y', 430]"
"['d', 0]","['q', 502]","['f', 587]","['y', 627]"
"['c', 0]","['s', 175]","['f', 329]","['x', 447]"
"['d', 0]","['t', 85]","['i', 258]","['x', 373]"
"['d', 0]","['q', 90]","['m', 201]","['n', 275]"
"['c', 0]","['s', 158]","['i', 252]","['j', 433]"
"['l', 0]","['o', 180]","['h', 277]","['x', 441]"
"['l', 0]","['t', 38]","['h', 390]","['x', 525]"
"['a', 0]","['s', 154]","['h', 309]","['k', 452]"
"['c', 0]","['q', 47]","['i', 208]","['y', 783]"
"['g', 0]","['s', 124]","['f', 285]","['n', 535]"
"['a', 0]","['o', 524]","['e', 587]","['j', 618]"
"['a', 0]","['o', 512]","['i', 602]","['y', 641]"
"['c', 0]","['q', 155]","['i', 279]","['y', 392]"
"['g', 0]","['o', 116]","['e', 147]","['x', 200]"
"['d', 0]","['p', 22]","['f', 463]","['x', 557]"
"['r', 0]","['t', 251]","['f', 346]","['k', 875]"
"['r', 0]","['s', 171]","['i', 197]","['x', 318]"
"['l', 0]","['s', 43]","['h', 103]","['j', 703]"
"['r', 0]","['p', 84]","['e', 467]","['x', 664]"
"['r', 0]","['q', 80]","['e', 111]","['k', 136]"
"['a', 0]","['q', 171]","['i', 200]","['z', 225]"
"['l', 0]","['t', 74]","['i', 165]","['x', 332]"
"['c', 0]","['q', 179]","['e', 224]","['j', 341]"
"['g', 0]","['q', 68]","['f', 258]","['x', 367]"
"['g', 0]","['p', 140]","['m', 389]","['y', 441]"
"['g', 0]","['t', 39]","['h', 217]","['n', 245]"
"['l', 0]","['o', 96]","['e', 164]","['z', 345]"
"['l', 0]","['o', 566]","['e', 665]","['z', 801]"
"['r', 0]","['s', 80]","['e', 213]","['k', 251]"
"['a', 0]","['p', 393]","['i', 514]","['j', 621]"
"['c', 0]","['o', 31]","['m', 54]","['j', 363]"
"['d', 0]","['t', 122]","['f', 268]","['n', 396]"
"['d', 0]","['o', 20]","['f', 372]","['n', 451]"
"['l', 0]","['p', 42]","['f', 185]","['n', 326]"
"['r', 0]","['s', 245]","['m', 726]","['x', 747]"
"['r', 0]","['o', 158]","['i', 251]","['j', 427]"
"['a', 0]","['o', 80]","['i', 530]","['n', 557]"
"['g', 0]","['o', 271]","['i', 395]","['y', 508]"
"['c', 0]","['o', 49]","['e', 224]","['k', 565]"
"['a', 0]","['t', 168]","['f', 615]","['z', 772]"
"['l', 0]","['t', 46]","['f', 135]","['k', 236]"
"['d', 0]","['p', 575]","['f', 991]","['j', 1400]"
"['r', 0]","['t', 34]","['i', 213]","['k', 335]"
"['g', 0]","['p', 175]","['i', 219]","['y', 258]"
"['c', 0]","['p', 129]","['f', 281]","['z', 652]"
"['r', 0]","['t', 132]","['h', 156]","['x', 235]"
"['a', 0]","['o', 362]","['m', 928]","['y', 981]"
"['g', 0]","['s', 75]","['h', 651]","['z', 1086]"
"['l', 0]","['q', 83]","['f', 249]","['x', 402]"
"['c', 0]","['o', 160]","['i', 733]","['y', 827]"
"['d', 0]","['q', 427]","['f', 500]","['j', 673]"
"['r', 0]","['s', 148]","['h', 313]","['j', 465]"
"['l', 0]","['t', 44]","['e', 92]","['z', 548]"
"['g', 0]","['t', 70]","['e', 125]","['k', 210]"
"['g', 0]","['p', 88]","['m', 254]","['n', 345]"
"['r', 0]","['t', 206]","['h', 331]","['n', 395]"
"['c', 0]","['s', 73]","['h', 157]","['y', 689]"
"['a', 0]","['s', 161]","['f', 183]","['z', 205]"
"['a', 0]","['p', 107]","['h', 548]","['y', 678]"
"['l', 0]","['o', 58]","['i', 82]","['y', 215]"
"['a', 0]","['s', 308]","['i', 463]","['n', 592]"
"['l', 0]","['t', 42]","['i', 151]","['z', 216]"
"['g', 0]","['q', 39]","['m', 72]","['y', 163]"
"['c', 0]","['p', 404]","['m', 525]","['n', 689]"
"['r', 0]","['o', 135]","['f', 176]","['k', 217]"
"['a', 0]","['t', 92]","['m', 657]","['x', 1123]"
"['l', 0]","['q', 385]","['i', 490]","['x', 651]"
"['g', 0]","['q', 70]","['m', 594]","['z', 639]"
"['r', 0]","['s', 101]","['e', 265]","['x', 401]"
"['l', 0]","['s', 566]","['h', 678]","['j', 782]"
"['a', 0]","['t', 60]","['e', 179]","['j', 283]"
"['c', 0]","['t', 161]","['f', 317]","['y', 583]"
"['r', 0]","['t', 171]","['f', 239]","['n', 289]"
"['l', 0]","['p', 154]","['h', 288]","['y', 434]"
"['d', 0]","['q', 433]","['h', 471]","['x', 577]"
"['a', 0]","['q', 51]","['f', 211]","['x', 288]"
"['g', 0]","['q', 156]","['h', 259]","['y', 326]"
"['l', 0]","['q', 145]","['h', 359]","['n', 391]"
"['r', 0]","['p', 77]","['h', 479]","['x', 502]"
"['c', 0]","['p', 478]","['h', 973]","['z', 1081]"
"['l', 0]","['t', 177]","['f', 769]","['j', 842]"
"['a', 0]","['o', 92]","['i', 288]","['n', 335]"
"['d', 0]","['q', 487]","['f', 542]","['y', 904]"
"['c', 0]","['p', 23]","['f', 47]","['y', 152]"
"['l', 0]","['q', 448]","['f', 882]","['n', 929]"
"['r', 0]","['p', 149]","['m', 228]","['y', 316]"
"['c', 0]","['p', 65]","['m', 122]","['x', 206]"
"['a', 0]","['s', 172]","['i', 326]","['x', 485]"
"['a', 0]","['s', 81]","['f', 189]","['z', 470]"
"['g', 0]","['o', 27]","['m', 166]","['j', 310]"
"['g', 0]","['p', 49]","['f', 72]","['k', 148]"
"['l', 0]","['t', 268]","['e', 361]","['y', 398]"
"['d', 0]","['o', 115]","['e', 260]","['x', 408]"
"['c', 0]","['q', 108]","['i', 449]","['z', 594]"
"['c', 0]","['p', 41]","['i', 111]","['k', 253]"
"['l', 0]","['t', 118]","['e', 558]","['j', 650]"
"['d', 0]","['s', 41]","['h', 544]","['z', 706]"
"['l', 0]","['o', 42]","['i', 75]","['y', 255]"
"['g', 0]","['o', 59]","['e', 209]","['x', 251]"
"['c', 0]","['q', 127]","['i', 210]","['z', 361]"
"['g', 0]","['p', 125]","['h', 268]","['x', 410]"
"['l', 0]","['p', 100]","['f', 222]","['j', 345]"
"['d', 0]","['s', 137]","['i', 312]","['z', 403]"
"['g', 0]","['t', 116]","['m', 392]","['k', 991]"
"['d', 0]","['s', 107]","['f', 239]","['k', 694]"
"['l', 0]","['s', 97]","['m', 270]","['k', 789]"
"['d', 0]","['t', 239]","['m', 824]","['x', 993]"
"['c', 0]","['s', 103]","['m', 362]","['x', 518]"
"['g', 0]","['p', 412]","['e', 514]","['y', 655]"
"['a', 0]","['t', 471]","['i', 529]","['n', 698]"
"['c', 0]","['o', 87]","['m', 235]","['n', 419]"
"['d', 0]","['p', 78]","['m', 115]","['k', 217]"
"['d', 0]","['s', 143]","['f', 186]","['n', 307]"
"['l', 0]","['q', 111]","['e', 255]","['n', 391]"
"['r', 0]","['p', 193]","['m', 340]","['n', 457]"
"['a', 0]","['p', 37]","['m', 123]","['n', 207]"
"['a', 0]","['p', 507]","['i', 620]","['j', 682]"
"['r', 0]","['p', 62]","['m', 450]","['k', 837]"
"['l', 0]","['o', 24]","['e', 318]","['y', 444]"
"['d', 0]","['t', 175]","['h', 280]","['n', 347]"
"['g', 0]","['o', 165]","['i', 331]","['y', 755]"
"['r', 0]","['q', 180]","['m', 354]","['k', 586]"
"['a', 0]","['p', 92]","['i', 207]","['x', 369]"
"['a', 0]","['p', 40]","['h', 401]","['j', 533]"
"['l', 0]","['p', 30]","['h', 181]","['n', 238]"
"['a', 0]","['s', 89]","['e', 181]","['n', 289]"
"['r', 0]","['p', 61]","['m', 86]","['x', 109]"
"['a', 0]","['s', 82]","['f', 444]","['k', 521]"
"['a', 0]","['s', 179]","['f', 307]","['n', 333]"
"['g', 0]","['q', 20]","['h', 251]","['y', 397]"
"['l', 0]","['p', 175]","['m', 337]","['y', 737]"
"['r', 0]","['p', 112]","['i', 192]","['k', 454]"
"['l', 0]","['p', 560]","['m', 934]","['k', 1146]"
"['l', 0]","['t', 159]","['e', 657]","['z', 794]"
"['l', 0]","['t', 32]","['e', 131]","['x', 592]"
"['a', 0]","['q', 127]","['f', 289]","['k', 315]"
"['l', 0]","['p', 163]","['i', 271]","['n', 358]"
"['a', 0]","['t', 100]","['i', 241]","['x', 295]"
"['g', 0]","['o', 70]","['m', 201]","['x', 279]"
"['g', 0]","['s', 534]","['m', 627]","['j', 673]"
"['g', 0]","['t', 96]","['e', 216]","['n', 349]"
"['a', 0]","['o', 83]","['f', 177]","['y', 335]"
"['r', 0]","['s', 135]","['e', 652]","['z', 1163]"
"['l', 0]","['t', 65]","['i', 255]","['j', 288]"
"['c', 0]","['t', 387]","['m', 468]","['z', 580]"
"['g', 0]","['s', 297]","['e', 375]","['k', 479]"
"['l', 0]","['s', 122]","['f', 169]","['k', 268]"
"['g', 0]","['p', 57]","['m', 123]","['y', 257]"
"['r', 0]","['t', 35]","['e', 102]","['k', 258]"
"['l', 0]","['q', 536]","['h', 570]","['z', 1092]"
"['g', 0]","['t', 236]","['h', 376]","['n', 425]"
"['a', 0]","['t', 126]","['m', 270]","['j', 810]"
"['g', 0]","['s', 96]","['m', 196]","['j', 250]"
"['l', 0]","['t', 177]","['h', 685]","['x', 732]"
"['g', 0]","['q', 156]","['m', 299]","['y', 423]"
"['l', 0]","['s', 260]","['m', 349]","['n', 451]"
"['g', 0]","['o', 49]","['e', 112]","['j', 139]"
"['r', 0]","['q', 55]","['m', 559]","['z', 627]"
"['l', 0]","['o', 249]","['f', 685]","['k', 781]"
"['g', 0]","['p', 170]","['h', 665]","['j', 737]"
"['d', 0]","['q', 74]","['e', 181]","['x', 295]"
"['r', 0]","['s', 97]","['m', 222]","['j', 249]"
"['a', 0]","['t', 20]","['i', 354]","['z', 482]"
"['a', 0]","['o', 58]","['e', 150]","['n', 216]"
"['a', 0]","['s', 21]","['i', 55]","['n', 181]"
"['c', 0]","['p', 141]","['m', 212]","['k', 240]"
"['d', 0]","['s', 115]","['h', 226]","['n', 261]"
"['c', 0]","['p', 89]","['i', 432]","['j', 532]"
"['g', 0]","['s', 20]","['m', 190]","['y', 517]"
"['r', 0]","['s', 476]","['m', 556]","['n', 681]"
"['g', 0]","['t', 20]","['e', 269]","['j', 418]"
"['c', 0]","['q', 45]","['e', 124]","['j', 292]"
"['l', 0]","['q', 249]","['h', 356]","['x', 457]"
"['a', 0]","['s', 342]","['i', 909]","['n', 939]"
"['c', 0]","['t', 540]","['h', 661]","['x', 758]"
"['l', 0]","['q', 20]","['e', 113]","['k', 302]"
"['c', 0]","['q', 174]","['h', 260]","['k', 309]"
"['c', 0]","['p', 74]","['i', 99]","['k', 271]"
"['r', 0]","['q', 72]","['e', 413]","['x', 541]"
"['a', 0]","['q', 30]","['h', 177]","['n', 759]"
"['c', 0]","['p', 220]","['e', 738]","['z', 884]"
"['l', 0]","['s', 88]","['h', 194]","['z', 241]"
"['a', 0]","['q', 66]","['m', 146]","['y', 218]"
"['a', 0]","['q', 59]","['f', 145]","['y', 288]"
"['r', 0]","['t', 116]","['e', 254]","['j', 285]"
"['g', 0]","['q', 22]","['h', 166]","['k', 530]"
"['g', 0]","['t', 89]","['h', 408]","['x', 488]"
"['c', 0]","['q', 298]","['h', 441]","['j', 582]"
"['d', 0]","['p', 533]","['e', 706]","['z', 864]"
"['g', 0]","['t', 144]","['i', 185]","['j', 244]"
"['d', 0]","['q', 68]","['f', 185]","['x', 249]"
"['l', 0]","['q', 91]","['f', 209]","['j', 534]"
"['r', 0]","['o', 146]","['i', 374]","['n', 396]"
"['c', 0]","['q', 143]","['i', 175]","['x', 325]"
"['l', 0]","['o', 64]","['i', 219]","['x', 386]"
"['a', 0]","['t', 214]","['f', 273]","['x', 788]"
"['g', 0]","['o', 115]","['h', 310]","['n', 401]"
"['c', 0]","['o', 88]","['f', 255]","['j', 411]"
"['g', 0]","['t', 403]","['h', 434]","['k', 471]"
"['d', 0]","['q', 59]","['f', 465]","['x', 514]"
"['c', 0]","['o', 137]","['i', 255]","['y', 353]"
"['a', 0]","['t', 43]","['m', 97]","['y', 594]"
"['d', 0]","['p', 70]","['e', 97]","['n', 135]"
"['l', 0]","['s', 490]","['h', 654]","['y', 748]"
"['a', 0]","['q', 173]","['h', 651]","['j', 994]"
"['c', 0]","['o', 111]","['m', 201]","['n', 259]"
"['r', 0]","['p', 125]","['e', 355]","['n', 762]"
"['d', 0]","['t', 163]","['f', 525]","['k', 632]"
"['a', 0]","['q', 455]","['e', 505]","['y', 582]"
"['c', 0]","['t', 273]","['f', 325]","['k', 403]"
"['r', 0]","['s', 541]","['f', 835]","['z', 926]"
"['c', 0]","['p', 52]","['f', 358]","['k', 686]"
"['l', 0]","['t', 22]","['i', 192]","['j', 283]"
"['r', 0]","['q', 168]","['e', 472]","['y', 589]"
"['r', 0]","['o', 21]","['h', 226]","['n', 259]"
"['c', 0]","['o', 487]","['m', 748]","['k', 800]"
"['d', 0]","['t', 124]","['m', 228]","['x', 695]"
"['r', 0]","['p', 153]","['e', 297]","['n', 872]"
"['l', 0]","['q', 553]","['i', 613]","['k', 646]"
"['d', 0]","['q', 121]","['m', 190]","['n', 326]"
"['g', 0]","['q', 102]","['i', 142]","['k', 665]"
"['c', 0]","['p', 89]","['i', 236]","['z', 265]"
"['a', 0]","['o', 162]","['i', 310]","['z', 404]"
"['l', 0]","['q', 594]","['i', 665]","['n', 834]"
"['d', 0]","['q', 73]","['m', 184]","['n', 443]"
"['d', 0]","['q', 169]","['m', 275]","['n', 408]"
"['g', 0]","['q', 105]","['f', 258]","['z', 309]"
"['g', 0]","['o', 102]","['f', 145]","['z', 167]"
"['l', 0]","['s', 156]","['m', 543]","['z', 631]"
"['l', 0]","['s', 309]","['h', 336]","['z', 789]"
"['a', 0]","['p', 115]","['f', 185]","['z', 304]"
"['l', 0]","['t', 44]","['e', 65]","['x', 122]"
"['g', 0]","['s', 142]","['h', 302]","['y', 385]"
"['g', 0]","['p', 86]","['f', 266]","['z', 420]"
"['l', 0]","['o', 208]","['f', 320]","['x', 404]"
"['l', 0]","['q', 87]","['h', 179]","['n', 263]"
"['d', 0]","['s', 28]","['h', 60]","['j', 182]"
"['d', 0]","['t', 99]","['m', 222]","['y', 706]"
"['d', 0]","['t', 496]","['m', 602]","['k', 653]"
"['g', 0]","['p', 76]","['h', 668]","['z', 776]"
"['g', 0]","['p', 176]","['f', 260]","['k', 379]"
"['l', 0]","['t', 317]","['i', 340]","['z', 432]"
"['c', 0]","['o', 158]","['f', 210]","['n', 806]"
"['l', 0]","['p', 209]","['h', 679]","['y', 1105]"
"['d', 0]","['s', 219]","['e', 314]","['j', 360]"
"['a', 0]","['o', 126]","['e', 249]","['y', 375]"
"['a', 0]","['s', 121]","['i', 186]","['y', 262]"
"['a', 0]","['o', 155]","['e', 262]","['x', 322]"
"['a', 0]","['q', 582]","['f', 712]","['z', 822]"
"['d', 0]","['t', 97]","['m', 352]","['x', 505]"
"['r', 0]","['o', 535]","['i', 664]","['j', 711]"
"['r', 0]","['p', 27]","['h', 133]","['n', 477]"
"['r', 0]","['s', 116]","['f', 185]","['x', 261]"
"['a', 0]","['o', 74]","['h', 169]","['k', 249]"
"['c', 0]","['q', 155]","['f', 378]","['y', 475]"
"['a', 0]","['t', 267]","['m', 325]","['n', 463]"
"['l', 0]","['o', 97]","['m', 230]","['k', 760]"
"['r', 0]","['o', 23]","['f', 167]","['n', 220]"
"['l', 0]","['o', 164]","['h', 283]","['y', 436]"
"['g', 0]","['t', 23]","['e', 146]","['j', 167]"
"['d', 0]","['q', 77]","['e', 242]","['n', 695]"
"['a', 0]","['t', 24]","['f', 617]","['k', 797]"
"['d', 0]","['q', 108]","['h', 140]","['z', 297]"
"['r', 0]","['q', 74]","['i', 203]","['z', 249]"
"['r', 0]","['t', 52]","['h', 137]","['x', 175]"
"['r', 0]","['s', 134]","['f', 182]","['k', 225]"
"['a', 0]","['p', 42]","['h', 240]","['n', 412]"
"['r', 0]","['t', 163]","['m', 194]","['y', 640]"
"['d', 0]","['p', 157]","['h', 203]","['j', 291]"
"['c', 0]","['q', 566]","['f', 648]","['y', 764]"
"['c', 0]","['s', 78]","['i', 136]","['k', 391]"
"['a', 0]","['p', 150]","['i', 292]","['k', 387]"
"['r', 0]","['p', 31]","['i', 207]","['n', 752]"
"['d', 0]","['s', 123]","['f', 240]","['y', 340]"
"['g', 0]","['t', 161]","['h', 253]","['j', 383]"
"['c', 0]","['t', 135]","['e', 533]","['y', 618]"
"['a', 0]","['p', 128]","['f', 220]","['n', 772]"
"['c', 0]","['o', 161]","['i', 335]","['j', 886]"
"['g', 0]","['s', 52]","['e', 166]","['y', 297]"
"['c', 0]","['s', 178]","['h', 213]","['z', 346]"
"['g', 0]","['p', 500]","['f', 635]","['n', 722]"
"['l', 0]","['o', 81]","['m', 164]","['x', 352]"
"['r', 0]","['q', 104]","['m', 242]","['y', 277]"
"['r', 0]","['p', 179]","['m', 299]","['k', 778]"
"['a', 0]","['s', 112]","['h', 169]","['y', 440]"
"['g', 0]","['p', 398]","['h', 510]","['y', 1029]"
"['a', 0]","['o', 155]","['e', 585]","['z', 704]"
"['a', 0]","['s', 31]","['h', 96]","['x', 220]"
"['a', 0]","['s', 151]","['m', 257]","['z', 726]"
"['g', 0]","['q', 70]","['m', 143]","['j', 263]"
"['a', 0]","['q', 134]","['h', 333]","['k', 373]"
"['c', 0]","['s', 172]","['m', 344]","['x', 427]"
"['d', 0]","['t', 129]","['i', 270]","['x', 432]"
"['l', 0]","['o', 78]","['i', 211]","['n', 325]"
"['r', 0]","['t', 110]","['m', 205]","['n', 431]"
"['c', 0]","['p', 63]","['h', 439]","['n', 492]"
"['c', 0]","['q', 101]","['m', 210]","['z', 471]"
"['r', 0]","['q', 151]","['h', 183]","['y', 261]"
"['r', 0]","['q', 98]","['f', 615]","['j', 768]"
"['c', 0]","['t', 338]","['f', 435]","['j', 580]"
"['c', 0]","['s', 152]","['e', 669]","['j', 1218]"
"['a', 0]","['s', 31]","['m', 186]","['k', 307]"
"['l', 0]","['q', 115]","['e', 228]","['k', 268]"
"['c', 0]","['t', 26]","['h', 207]","['x', 304]"
"['d', 0]","['t', 85]","['f', 556]","['j', 666]"
"['c', 0]","['s', 121]","['h', 262]","['z', 294]"
"['g', 0]","['o', 159]","['i', 593]","['n', 647]"
"['g', 0]","['t', 129]","['h', 194]","['z', 275]"
"['l', 0]","['s', 143]","['e', 192]","['j', 275]"
"['a', 0]","['o', 38]","['f', 158]","['z', 309]"
"['c', 0]","['p', 99]","['h', 185]","['j', 275]"
"['d', 0]","['s', 70]","['m', 215]","['k', 327]"
"['a', 0]","['p', 97]","['e', 528]","['y', 647]"
"['a', 0]","['p', 60]","['f', 451]","['n', 609]"
"['c', 0]","['o', 36]","['i', 143]","['z', 231]"
"['c', 0]","['o', 89]","['i', 156]","['x', 206]"
"['d', 0]","['t', 68]","['m', 202]","['x', 362]"
"['r', 0]","['t', 108]","['f', 299]","['x', 816]"
"['l', 0]","['s', 224]","['h', 377]","['x', 403]"
"['g', 0]","['t', 156]","['e', 252]","['x', 394]"
"['l', 0]","['q', 126]","['f', 238]","['k', 318]"
"['a', 0]","['o', 69]","['h', 204]","['k', 404]"
"['l', 0]","['o', 32]","['h', 206]","['j', 779]"
"['a', 0]","['q', 282]","['h', 443]","['k', 497]"
"['l', 0]","['q', 20]","['f', 92]","['k', 127]"
"['r', 0]","['s', 46]","['i', 112]","['k', 158]"
"['l', 0]","['p', 369]","['h', 506]","['k', 554]"
"['c', 0]","['p', 531]","['i', 1039]","['n', 1168]"
"['d', 0]","['s', 31]","['e', 130]","['j', 237]"
"['r', 0]","['p', 167]","['h', 238]","['z', 342]"
"['a', 0]","['t', 42]","['i', 103]","['n', 199]"
"['g', 0]","['t', 207]","['h', 302]","['y', 349]"
"['c', 0]","['p', 74]","['i', 174]","['z', 273]"
"['r', 0]","['p', 83]","['h', 142]","['x', 246]"
"['d', 0]","['q', 180]","['f', 248]","['y', 350]"
"['a', 0]","['o', 123]","['i', 397]","['n', 527]"
"['a', 0]","['o', 577]","['h', 695]","['j', 872]"
"['l', 0]","['o', 112]","['i', 158]","['y', 222]"
"['l', 0]","['s', 97]","['i', 251]","['x', 314]"
"['d', 0]","['o', 111]","['i', 248]","['k', 345]"
"['r', 0]","['s', 312]","['e', 419]","['n', 582]"
"['r', 0]","['p', 103]","['e', 272]","['z', 348]"
"['c', 0]","['s', 26]","['h', 121]","['k', 159]"
"['d', 0]","['p', 361]","['f', 416]","['j', 474]"
"['d', 0]","['t', 546]","['i', 575]","['j', 731]"
"['l', 0]","['t', 124]","['f', 178]","['n', 618]"
"['a', 0]","['q', 239]","['f', 316]","['y', 489]"
"['r', 0]","['o', 42]","['h', 140]","['y', 320]"
"['d', 0]","['p', 84]","['i', 466]","['z', 610]"
"['g', 0]","['p', 133]","['f', 171]","['z', 302]"
"['c', 0]","['p', 103]","['i', 282]","['x', 421]"
"['c', 0]","['o', 25]","['m', 177]","['z', 198]"
"['c', 0]","['o', 27]","['i', 173]","['k', 310]"
"['r', 0]","['t', 450]","['m', 502]","['x', 579]"
"['c', 0]","['p', 82]","['m', 159]","['n', 224]"
"['r', 0]","['p', 106]","['m', 196]","['j', 283]"
"['d', 0]","['o', 388]","['f', 541]","['y', 611]"
"['g', 0]","['t', 582]","['i', 656]","['n', 689]"
"['d', 0]","['q', 62]","['i', 155]","['j', 215]"
"['c', 0]","['s', 26]","['e', 206]","['y', 303]"
"['l', 0]","['o', 418]","['i', 518]","['n', 539]"
"['l', 0]","['o', 354]","['e', 521]","['x', 685]"
"['g', 0]","['p', 416]","['e', 644]","['k', 1185]"
"['d', 0]","['q', 469]","['e', 648]","['k', 821]"
"['l', 0]","['p', 272]","['f', 343]","['z', 424]"
"['r', 0]","['q', 135]","['m', 164]","['n', 716]"
"['l', 0]","['o', 97]","['h', 117]","['x', 179]"
"['g', 0]","['t', 91]","['m', 247]","['k', 367]"
"['c', 0]","['q', 409]","['e', 445]","['y', 551]"
"['g', 0]","['p', 379]","['h', 787]","['j', 944]"
"['g', 0]","['q', 57]","['f', 272]","['n', 307]"
"['c', 0]","['s', 151]","['i', 219]","['z', 295]"
"['r', 0]","['s', 162]","['e', 760]","['z', 780]"
"['r', 0]","['q', 172]","['e', 284]","['z', 653]"
"['d', 0]","['q', 170]","['e', 249]","['n', 293]"
"['g', 0]","['p', 113]","['h', 692]","['k', 828]"
"['a', 0]","['p', 345]","['m', 393]","['n', 691]"
"['d', 0]","['q', 131]","['f', 272]","['n', 361]"
"['g', 0]","['s', 123]","['m', 298]","['j', 564]"
"['g', 0]","['o', 140]","['i', 685]","['z', 755]"
"['l', 0]","['s', 505]","['f', 660]","['k', 783]"
"['a', 0]","['t', 358]","['e', 397]","['z', 556]"
"['a', 0]","['p', 48]","['f', 619]","['x', 648]"
"['l', 0]","['o', 89]","['m', 184]","['k', 355]"
"['d', 0]","['p', 37]","['f', 88]","['j', 187]"
"['g', 0]","['q', 126]","['f', 262]","['y', 418]"
"['g', 0]","['s', 112]","['f', 150]","['k', 325]"
"['l', 0]","['p', 556]","['f', 872]","['z', 967]"
"['l', 0]","['p', 40]","['i', 182]","['x', 242]"
"['d', 0]","['p', 187]","['m', 314]","['x', 387]"
"['g', 0]","['o', 67]","['f', 627]","['j', 812]"
"['g', 0]","['p', 21]","['e', 91]","['k', 116]"
"['c', 0]","['q', 86]","['m', 130]","['z', 229]"
"['g', 0]","['o', 100]","['h', 134]","['x', 542]"
"['l', 0]","['t', 155]","['f', 208]","['x', 276]"
"['l', 0]","['q', 97]","['m', 151]","['k', 712]"
"['d', 0]","['q', 86]","['f', 286]","['k', 306]"
"['a', 0]","['s', 43]","['e', 212]","['j', 364]"
"['l', 0]","['p', 31]","['m', 208]","['n', 365]"
"['g', 0]","['o', 326]","['e', 350]","['n', 445]"
"['l', 0]","['s', 115]","['f', 257]","['n', 445]"
"['l', 0]","['p', 120]","['m', 290]","['x', 355]"
"['g', 0]","['q', 86]","['e', 165]","['x', 612]"
"['g', 0]","['q', 189]","['m', 311]","['x', 472]"
"['r', 0]","['q', 35]","['h', 57]","['z', 169]"
"['a', 0]","['p', 156]","['h', 239]","['n', 359]"
"['r', 0]","['p', 146]","['m', 588]","['y', 623]"
"['g', 0]","['t', 597]","['e', 757]","['k', 841]"
"['a', 0]","['s', 592]","['h', 700]","['k', 724]"
"['d', 0]","['t', 384]","['f', 477]","['n', 589]"
"['r', 0]","['p', 140]","['h', 247]","['y', 361]"
"['g', 0]","['s', 130]","['m', 243]","['n', 379]"
"['c', 0]","['s', 175]","['f', 314]","['j', 356]"
"['g', 0]","['t', 106]","['i', 244]","['n', 285]"
"['r', 0]","['o', 376]","['h', 490]","['n', 549]"
"['r', 0]","['q', 124]","['i', 211]","['y', 290]"
"['d', 0]","['s', 72]","['m', 594]","['x', 1033]"
"['l', 0]","['p', 42]","['f', 178]","['y', 208]"
"['g', 0]","['s', 90]","['f', 135]","['n', 249]"
"['a', 0]","['q', 100]","['i', 567]","['k', 663]"
"['a', 0]","['p', 53]","['m', 249]","['y', 276]"
"['r', 0]","['o', 40]","['h', 67]","['x', 100]"
"['a', 0]","['q', 80]","['m', 457]","['n', 605]"
"['r', 0]","['s', 104]","['h', 159]","['x', 192]"
"['c', 0]","['p', 141]","['f', 260]","['n', 296]"
"['a', 0]","['s', 571]","['i', 640]","['x', 762]"
"['l', 0]","['s', 74]","['e', 209]","['x', 307]"
"['d', 0]","['t', 113]","['h', 519]","['n', 885]"
"['l', 0]","['t', 180]","['m', 290]","['y', 313]"
"['a', 0]","['q', 32]","['m', 311]","['y', 411]"
"['c', 0]","['q', 52]","['i', 167]","['j', 207]"
"['r', 0]","['o', 131]","['f', 188]","['y', 231]"
"['a', 0]","['p', 109]","['h', 210]","['j', 234]"
"['a', 0]","['q', 89]","['f', 594]","['n', 723]"
"['g', 0]","['p', 426]","['e', 457]","['n', 575]"
"['l', 0]","['t', 595]","['e', 618]","['z', 671]"
"['a', 0]","['o', 138]","['i', 198]","['n', 314]"
"['d', 0]","['p', 125]","['e', 248]","['x', 302]"
"['g', 0]","['q', 127]","['e', 215]","['j', 303]"
"['g', 0]","['s', 108]","['f', 281]","['n', 696]"
"['g', 0]","['q', 308]","['m', 335]","['n', 494]"
"['c', 0]","['t', 95]","['h', 271]","['j', 423]"
"['c', 0]","['q', 416]","['f', 501]","['n', 521]"
"['c', 0]","['t', 168]","['e', 340]","['j', 936]"
"['r', 0]","['q', 42]","['e', 392]","['x', 903]"
"['g', 0]","['p', 41]","['f', 133]","['z', 157]"
"['d', 0]","['t', 117]","['h', 332]","['z', 392]"
"['r', 0]","['q', 275]","['m', 528]","['k', 715]"
"['a', 0]","['q', 40]","['m', 164]","['n', 313]"
"['c', 0]","['s', 96]","['e', 235]","['k', 324]"
"['a', 0]","['t', 439]","['m', 472]","['k', 530]"
"['g', 0]","['t', 124]","['e', 501]","['k', 650]"
